Ticker,XCH,LTP,Qty.,Chg,% Chg,Bid Qty,Bid,Open,P.Close,Low,High,Avg Price,T.Volume,Total Value,OI,OI Change,No.of contracts,Strike Price,Exp. Date,Option Type,P.Open,OI-Combined Fut,5-Days Avg Vol,Calc Column 1
Index Options,NSE,3.65,1970482,-19.35,-84.1304347826087,3300,3.5,15.0,23.0,3.5,21.25,10.4,1970482,15369.76,44414,11329,1970482,22700.0,23-Jan-2025,Put,15.0,0.0,0.0,2.04930128
Index Options,NSE,420.6,10357,59.650000000000034,16.525834603130637,1050,417.95,393.05,360.95,268.2,430.65,335.55,10357,2606.47,368,25,10357,22750.0,23-Jan-2025,Call,393.05,0.0,0.0,0.347529135
Index Options,NSE,4.35,1505424,-24.700000000000003,-85.02581755593805,225,4.1,25.95,29.05,4.05,26.75,13.08,1505424,14768.21,34774,21444,1505424,22750.0,23-Jan-2025,Put,25.95,0.0,0.0,1.9690945920000003
Index Options,NSE,371.0,108700,51.69999999999999,16.191669276542434,450,371.0,349.95,319.3,223.85,384.7,295.2,108700,24066.18,2584,184,108700,22800.0,23-Jan-2025,Call,349.95,0.0,0.0,3.208824
Index Options,NSE,5.4,2977988,-31.75,-85.46433378196501,525,5.4,34.0,37.15,5.3,34.95,16.97,2977988,37902.34,71815,30033,2977988,22800.0,23-Jan-2025,Put,34.0,0.0,0.0,5.053645636
Index Options,NSE,323.65,63491,48.5,17.626749045974925,1800,322.0,306.05,275.15,182.85,336.0,246.56,63491,11740.76,950,-164,63491,22850.0,23-Jan-2025,Call,306.05,0.0,0.0,1.5654340960000002
Index Options,NSE,6.7,1500731,-39.5,-85.4978354978355,1275,6.8,39.95,46.2,6.65,44.25,22.35,1500731,25156.0,29923,15060,1500731,22850.0,23-Jan-2025,Put,39.95,0.0,0.0,3.354133785
Index Options,NSE,275.35,387867,37.60000000000002,15.814931650893804,300,273.15,264.95,237.75,143.9,289.0,207.89,387867,60475.25,8099,4357,387867,22900.0,23-Jan-2025,Call,264.95,0.0,0.0,8.063367063
Index Options,NSE,8.9,3006441,-49.65,-84.79931682322801,1050,8.5,48.0,58.55,8.3,55.8,28.92,3006441,65209.71,73958,41599,3006441,22900.0,23-Jan-2025,Put,48.0,0.0,0.0,8.694627372
Index Options,NSE,227.15,471456,24.599999999999994,12.14514934584053,75,227.05,226.65,202.55,108.75,246.9,161.28,471456,57027.32,6572,3337,471456,22950.0,23-Jan-2025,Call,226.65,0.0,0.0,7.603642368000001
Index Options,NSE,11.9,2353952,-60.800000000000004,-83.63136176066025,600,11.9,50.65,72.7,10.55,69.0,39.01,2353952,68870.75,44413,30460,2353952,22950.0,23-Jan-2025,Put,50.65,0.0,0.0,9.182766752
Index Options,NSE,182.25,2842737,13.0,7.680945347119645,75,182.25,175.0,169.25,78.2,206.7,131.72,2842737,280833.99,28005,-5296,2842737,23000.0,23-Jan-2025,Call,175.0,0.0,0.0,37.444531764
Index Options,NSE,16.05,6286133,-73.55,-82.08705357142857,225,16.05,73.25,89.6,13.75,85.0,51.95,6286133,244923.46,151442,79598,6286133,23000.0,23-Jan-2025,Put,73.25,0.0,0.0,32.656460935000005
Index Options,NSE,136.75,2848112,-3.1999999999999886,-2.2865309038942403,375,136.85,133.3,139.95,53.6,176.0,100.05,2848112,213715.2,29701,11403,2848112,23050.0,23-Jan-2025,Call,133.3,0.0,0.0,28.495360559999998
Index Options,NSE,22.05,4118183,-88.05,-79.97275204359673,225,22.05,81.0,110.1,18.9,106.35,66.48,4118183,205332.6,63937,44500,4118183,23050.0,23-Jan-2025,Put,81.0,0.0,0.0,27.377680584000004
Index Options,NSE,99.0,5927723,-14.900000000000006,-13.081650570676038,225,99.0,123.9,113.9,36.05,138.25,81.52,5927723,362420.98,74411,35335,5927723,23100.0,23-Jan-2025,Call,123.9,0.0,0.0,48.322797896
Index Options,NSE,33.0,5736721,-100.05000000000001,-75.19729425028186,75,33.15,100.0,133.05,28.5,137.4,82.4,5736721,354529.36,113015,75348,5736721,23100.0,23-Jan-2025,Put,100.0,0.0,0.0,47.27058104
Index Options,NSE,70.2,3546341,-21.39999999999999,-23.362445414847155,300,69.3,96.8,91.6,25.1,109.0,61.68,3546341,164053.73,58005,33196,3546341,23150.0,23-Jan-2025,Call,96.8,0.0,0.0,21.873831287999998
Index Options,NSE,53.3,2219530,-105.50000000000001,-66.43576826196474,75,53.3,144.15,158.8,45.7,176.4,99.18,2219530,165099.74,53625,37329,2219530,23150.0,23-Jan-2025,Put,144.15,0.0,0.0,22.01329854
Index Options,NSE,48.6,4596159,-23.749999999999993,-32.82653766413268,1050,48.1,89.85,72.35,18.5,89.85,43.48,4596159,149880.74,113266,40590,4596159,23200.0,23-Jan-2025,Call,89.85,0.0,0.0,19.984099332
Index Options,NSE,81.9,1866684,-109.6,-57.23237597911227,150,81.15,150.05,191.5,71.3,218.7,136.31,1866684,190835.77,59901,11274,1866684,23200.0,23-Jan-2025,Put,150.05,0.0,0.0,25.444769603999998
Index Options,NSE,33.65,2311178,-23.450000000000003,-41.06830122591945,75,33.7,60.0,57.1,13.7,64.9,30.64,2311178,53110.87,61707,26101,2311178,23250.0,23-Jan-2025,Call,60.0,0.0,0.0,7.081449392000001
Index Options,NSE,116.45,421981,-108.60000000000001,-48.25594312375028,75,116.45,181.25,225.05,103.65,264.0,171.19,421981,54179.2,18080,5813,421981,23250.0,23-Jan-2025,Put,181.25,0.0,0.0,7.223892739
Index Options,NSE,23.1,3340519,-21.75,-48.49498327759198,1050,23.1,54.0,44.85,10.45,59.0,21.85,3340519,54742.76,125866,49814,3340519,23300.0,23-Jan-2025,Call,54.0,0.0,0.0,7.299034015
Index Options,NSE,155.8,430739,-106.84999999999997,-40.681515324576424,225,155.85,229.0,262.65,142.25,311.2,216.11,430739,69815.25,31324,-5070,430739,23300.0,23-Jan-2025,Put,229.0,0.0,0.0,9.308700529000001
Index Options,NSE,16.7,1814603,-18.05,-51.94244604316547,975,16.1,34.5,34.75,8.0,39.6,16.17,1814603,22006.6,56625,14745,1814603,23350.0,23-Jan-2025,Call,34.5,0.0,0.0,2.934213051
Index Options,NSE,199.0,61758,-103.44999999999999,-34.20400066126632,225,199.05,299.0,302.45,185.7,358.25,254.37,61758,11782.04,12450,-1431,61758,23350.0,23-Jan-2025,Put,299.0,0.0,0.0,1.570938246
