Ticker,XCH,LTP,Qty.,Chg,% Chg,Bid Qty,Bid,Open,P.Close,Low,High,Avg Price,T.Volume,Total Value,OI,OI Change,No.of contracts,Strike Price,Exp. Date,Option Type,P.Open,OI-Combined Fut,5-Days Avg Vol,Calc Column 1
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22550,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22550,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22600,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22600,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22650,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22650,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22700,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22700,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22750,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22750,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22800,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22800,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22850,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22850,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22900,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22900,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22950,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22950,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23050,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23050,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23100,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23100,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23150,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23150,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23200,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23200,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23250,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23250,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23300,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23300,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23350,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23350,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23400,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23400,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23450,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23450,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23500,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23500,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23550,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23550,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23600,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23600,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23650,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23700,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23700,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23750,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23750,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23800,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23800,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23850,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23850,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23900,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23900,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23950,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23950,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24050,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24050,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24150,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24150,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24200,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24200,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24250,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24250,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24300,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24300,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24350,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24350,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24400,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24400,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24450,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24450,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24500,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24500,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24550,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24550,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24600,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24600,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24650,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24650,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24700,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24700,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24750,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24750,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24800,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24800,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24850,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24850,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24900,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24900,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24950,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24950,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25050,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25050,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25100,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25100,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25150,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25150,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25200,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25200,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25250,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25250,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25300,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25300,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25350,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25350,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25400,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25400,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25450,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25450,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25550,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25550,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600,23-Jan-25,Call,0,0,0,0
