Ticker,XCH,LTP,Qty.,Chg,% Chg,Bid Qty,Bid,Open,P.Close,Low,High,Avg Price,T.Volume,Total Value,OI,OI Change,No.of contracts,Strike Price,Exp. Date,Option Type,P.Open,OI-Combined Fut,5-Days Avg Vol,Calc Column 1
Index Options,NSE,0.0,0,0.0,0.0,600,3287.85,0.0,7840.75,0.0,0.0,0.0,0,0.0,0,0,0,44900.0,30-Jan-2025,Call,0.0,0.0,0.0,0.0
Index Options,NSE,3.2,24951,-2.0,-38.46153846153846,390,3.2,5.2,5.2,3.2,6.85,4.34,24951,16.24,4939,741,24951,44900.0,30-Jan-2025,Put,5.2,0.0,0.0,0.010828734
Index Options,NSE,3340.0,272,-341.0500000000002,-9.265019491721118,75,3327.0,3750.05,3681.05,3260.0,3867.75,3546.97,272,144.72,2136,8,272,45000.0,30-Jan-2025,Call,3750.05,0.0,0.0,0.09647758399999999
Index Options,NSE,5.5,355282,-0.6500000000000004,-10.569105691056915,825,5.25,6.4,6.15,3.95,8.1,5.09,355282,271.26,113790,-594,355282,45000.0,30-Jan-2025,Put,6.4,0.0,0.0,0.180838538
Index Options,NSE,0.0,0,0.0,0.0,375,3105.25,0.0,7657.8,0.0,0.0,0.0,0,0.0,0,0,0,45100.0,30-Jan-2025,Call,0.0,0.0,0.0,0.0
Index Options,NSE,3.1,39815,-3.3000000000000003,-51.5625,150,3.25,5.95,6.4,3.1,8.7,5.71,39815,34.1,5006,112,39815,45100.0,30-Jan-2025,Put,5.95,0.0,0.0,0.022734365
Index Options,NSE,0.0,0,0.0,0.0,300,2988.85,0.0,7566.75,0.0,0.0,0.0,0,0.0,0,0,0,45200.0,30-Jan-2025,Call,0.0,0.0,0.0,0.0
Index Options,NSE,6.25,42849,-0.40000000000000036,-6.015037593984967,165,5.05,9.15,6.65,4.7,9.75,6.05,42849,38.89,5719,-1281,42849,45200.0,30-Jan-2025,Put,9.15,0.0,0.0,0.025923645
Index Options,NSE,0.0,0,0.0,0.0,600,2921.15,0.0,7476.0,0.0,0.0,0.0,0,0.0,0,0,0,45300.0,30-Jan-2025,Call,0.0,0.0,0.0,0.0
Index Options,NSE,6.75,72327,-0.5999999999999996,-8.163265306122444,15,5.9,8.0,7.35,5.0,11.05,6.56,72327,71.17,8323,-3982,72327,45300.0,30-Jan-2025,Put,8.0,0.0,0.0,0.047446511999999996
Index Options,NSE,3239.7,0,0.0,0.0,600,2814.15,0.0,3239.7,0.0,0.0,0.0,0,0.0,0,0,0,45400.0,30-Jan-2025,Call,0.0,0.0,0.0,0.0
