Ticker,XCH,LTP,Qty.,Chg,% Chg,Bid Qty,Bid,Open,P.Close,Low,High,Avg Price,T.Volume,Total Value,OI,OI Change,No.of contracts,Strike Price,Exp. Date,Option Type,P.Open,OI-Combined Fut,5-Days Avg Vol,Calc Column 1
Index Options,NSE,1.75,168331,-1.65,-48.529411764705884,900,1.65,2.15,3.4,1.45,4.5,2.35,168331,296.68,12327,-3491,168331,22050.0,23-Jan-2025,Put,2.15,0.0,0.0,0.039557785000000005
Index Options,NSE,960.0,5,-177.5999999999999,-15.611814345991554,375,986.3,1050.0,1137.6,940.0,1050.0,999.6,5,3.75,20,-3,5,22100.0,23-Jan-2025,Call,1050.0,0.0,0.0,0.0004998
Index Options,NSE,1.8,328650,-1.8,-50.0,15975,1.65,3.6,3.6,1.5,5.05,2.56,328650,631.01,27104,-14069,328650,22100.0,23-Jan-2025,Put,3.6,0.0,0.0,0.0841344
Index Options,NSE,1072.75,9,-904.8499999999999,-45.75495550161812,150,936.8,1045.0,1977.6,1040.1,1163.55,1071.4,9,7.23,3,3,9,22150.0,23-Jan-2025,Call,1045.0,0.0,0.0,0.00096426
Index Options,NSE,1.9,160719,-2.0,-51.28205128205129,6900,1.9,2.55,3.9,1.6,5.65,2.73,160719,329.07,7835,-1640,160719,22150.0,23-Jan-2025,Put,2.55,0.0,0.0,0.043876287
Index Options,NSE,888.0,269,-308.04999999999995,-25.755612223569248,750,863.7,1012.55,1196.05,875.25,1090.05,982.06,269,198.13,61,42,269,22200.0,23-Jan-2025,Call,1012.55,0.0,0.0,0.026417414
Index Options,NSE,2.05,894372,-2.1500000000000004,-51.1904761904762,150,2.05,3.35,4.2,1.7,6.35,2.88,894372,1931.84,57729,-11911,894372,22200.0,23-Jan-2025,Put,3.35,0.0,0.0,0.257579136
Index Options,NSE,0.0,0,0.0,0.0,1125,820.1,0.0,1883.5,0.0,0.0,0.0,0,0.0,0,0,0,22250.0,23-Jan-2025,Call,0.0,0.0,0.0,0.0
Index Options,NSE,2.5,422156,-1.8499999999999996,-42.5287356321839,1875,2.5,2.65,4.35,1.85,7.3,3.38,422156,1070.17,12325,-1025,422156,22250.0,23-Jan-2025,Put,2.65,0.0,0.0,0.14268872800000001
Index Options,NSE,791.0,122,-277.20000000000005,-25.950196592398427,300,784.3,1101.5,1068.2,728.75,1101.5,902.73,122,82.6,108,-15,122,22300.0,23-Jan-2025,Call,1101.5,0.0,0.0,0.011013306
Index Options,NSE,3.35,788270,-1.4,-29.47368421052631,75,3.05,3.9,4.75,2.05,8.6,3.9,788270,2305.69,41690,3188,788270,22300.0,23-Jan-2025,Put,3.9,0.0,0.0,0.3074253
Index Options,NSE,0.0,0,0.0,0.0,1125,721.55,0.0,1041.6,0.0,0.0,0.0,0,0.0,1,0,0,22350.0,23-Jan-2025,Call,0.0,0.0,0.0,0.0
Index Options,NSE,4.1,419338,-1.1000000000000005,-21.153846153846164,525,4.05,3.95,5.2,2.45,10.3,4.74,419338,1490.75,12956,-580,419338,22350.0,23-Jan-2025,Put,3.95,0.0,0.0,0.198766212
Index Options,NSE,690.7,355,-277.79999999999995,-28.6835312338668,300,686.05,1013.45,968.5,635.6,1020.0,725.74,355,193.23,140,52,355,22400.0,23-Jan-2025,Call,1013.45,0.0,0.0,0.025763770000000002
Index Options,NSE,4.65,973153,-1.1499999999999995,-19.827586206896544,750,4.7,3.2,5.8,2.8,12.25,5.85,973153,4269.71,74241,33326,973153,22400.0,23-Jan-2025,Put,3.2,0.0,0.0,0.569294505
Index Options,NSE,652.15,157,-293.30000000000007,-31.022264530117937,75,642.75,938.95,945.45,589.15,938.95,704.91,157,83.0,47,-12,157,22450.0,23-Jan-2025,Call,938.95,0.0,0.0,0.011067087
Index Options,NSE,6.65,487735,0.15000000000000036,2.307692307692313,1950,6.6,3.1,6.5,3.1,14.8,7.62,487735,2787.41,13706,2959,487735,22450.0,23-Jan-2025,Put,3.1,0.0,0.0,0.37165407
Index Options,NSE,595.0,4453,-283.45000000000005,-32.26706130115545,750,590.0,897.05,878.45,538.9,915.15,683.72,4453,2283.45,895,183,4453,22500.0,23-Jan-2025,Call,897.05,0.0,0.0,0.304460516
Index Options,NSE,8.5,1426698,1.0499999999999998,14.09395973154362,750,8.2,6.45,7.45,4.2,18.1,9.32,1426698,9972.62,88171,5370,1426698,22500.0,23-Jan-2025,Put,6.45,0.0,0.0,1.3296825360000002
Index Options,NSE,548.8,160,-290.95000000000005,-34.64721643346235,750,547.6,862.9,839.75,497.85,862.9,675.37,160,81.04,53,5,160,22550.0,23-Jan-2025,Call,862.9,0.0,0.0,0.01080592
Index Options,NSE,11.05,569895,2.8000000000000007,33.939393939393945,1125,11.0,5.3,8.25,4.6,21.55,11.59,569895,4953.81,12580,255,569895,22550.0,23-Jan-2025,Put,5.3,0.0,0.0,0.660508305
Index Options,NSE,501.7,1632,-269.8,-34.970836033700586,825,495.6,800.05,771.5,448.25,817.15,557.84,1632,682.8,330,124,1632,22600.0,23-Jan-2025,Call,800.05,0.0,0.0,0.091039488
Index Options,NSE,13.55,1191889,4.350000000000001,47.28260869565219,750,13.6,8.75,9.2,5.1,25.95,13.9,1191889,12425.44,37685,1702,1191889,22600.0,23-Jan-2025,Put,8.75,0.0,0.0,1.65672571
Index Options,NSE,453.9,703,-268.35,-37.15472481827622,750,450.3,760.0,722.25,405.0,762.6,478.02,703,252.04,143,39,703,22650.0,23-Jan-2025,Call,760.0,0.0,0.0,0.033604806
Index Options,NSE,17.5,672545,6.949999999999999,65.87677725118482,750,17.2,9.0,10.55,5.85,32.8,16.98,672545,8564.86,13897,506,672545,22650.0,23-Jan-2025,Put,9.0,0.0,0.0,1.1419814099999999
Index Options,NSE,409.05,6087,-267.90000000000003,-39.574562375360074,150,409.55,704.35,676.95,362.35,717.95,478.31,6087,2183.6,711,158,6087,22700.0,23-Jan-2025,Call,704.35,0.0,0.0,0.291147297
Index Options,NSE,22.9,1204274,10.599999999999998,86.17886178861787,1500,22.5,8.0,12.3,6.8,41.5,21.7,1204274,19599.56,37398,2114,1204274,22700.0,23-Jan-2025,Put,8.0,0.0,0.0,2.61327458
Index Options,NSE,365.0,2180,-266.1,-42.16447472666773,750,365.7,672.4,631.1,323.35,673.55,407.45,2180,666.18,346,38,2180,22750.0,23-Jan-2025,Call,672.4,0.0,0.0,0.0888241
Index Options,NSE,28.65,730745,14.499999999999998,102.47349823321554,1650,28.55,14.0,14.15,8.1,51.75,26.2,730745,14359.14,13832,-2058,730745,22750.0,23-Jan-2025,Put,14.0,0.0,0.0,1.9145519
Index Options,NSE,320.0,28550,-268.9,-45.661402615045,750,320.1,626.05,588.9,283.5,630.0,379.39,28550,8123.69,2384,1139,28550,22800.0,23-Jan-2025,Call,626.05,0.0,0.0,1.08315845
Index Options,NSE,36.2,1679482,19.400000000000002,115.47619047619048,75,36.25,10.0,16.8,9.7,64.35,32.94,1679482,41491.6,44070,321,1679482,22800.0,23-Jan-2025,Put,10.0,0.0,0.0,5.532213708
Index Options,NSE,282.75,13099,-258.85,-47.793574593796166,150,282.25,562.55,541.6,248.55,580.95,320.16,13099,3145.33,1177,614,13099,22850.0,23-Jan-2025,Call,562.55,0.0,0.0,0.419377584
Index Options,NSE,46.0,811732,26.25,132.91139240506328,225,45.0,19.1,19.75,11.45,78.75,40.11,811732,24418.93,15219,-4742,811732,22850.0,23-Jan-2025,Put,19.1,0.0,0.0,3.255857052
Index Options,NSE,242.3,59400,-252.34999999999997,-51.01586980693419,300,240.15,520.0,494.65,215.0,538.7,290.83,59400,12956.48,3766,2527,59400,22900.0,23-Jan-2025,Call,520.0,0.0,0.0,1.7275302
Index Options,NSE,57.25,1347240,33.7,143.09978768577497,375,56.65,22.4,23.55,13.4,96.25,49.21,1347240,49723.26,32755,-1405,1347240,22900.0,23-Jan-2025,Put,22.4,0.0,0.0,6.62976804
Index Options,NSE,206.0,59939,-241.3,-53.94589760786944,150,204.7,477.55,447.3,182.0,485.55,244.62,59939,10996.71,3286,2215,59939,22950.0,23-Jan-2025,Call,477.55,0.0,0.0,1.466227818
Index Options,NSE,70.85,889542,42.949999999999996,153.94265232974908,75,70.1,19.95,27.9,16.1,116.3,60.63,889542,40449.7,14771,-3175,889542,22950.0,23-Jan-2025,Put,19.95,0.0,0.0,5.393293146
Index Options,NSE,171.85,542035,-236.79999999999998,-57.94689832374893,375,170.55,440.1,408.65,151.05,450.0,232.37,542035,94464.5,33535,26118,542035,23000.0,23-Jan-2025,Call,440.1,0.0,0.0,12.595267295000001
